class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.5337502956390381,0.33416399359703064,-0.42631015181541443,0.9999985098838806,0.5387066602706909,0.3179122507572174,-0.4072115421295166,0.999995768070221,0.5421134233474731,0.31692925095558167,-0.4072803854942322,0.9999964833259583,0.5446569919586182,0.31599175930023193,-0.4073270857334137,0.9999949932098389,0.5280826091766357,0.3189498782157898,-0.4053869843482971,0.9999955892562866,0.5243772268295288,0.3186507225036621,-0.4054105281829834,0.9999954104423523,0.5212231278419495,0.31852027773857117,-0.4054569602012634,0.9999932646751404,0.5481358766555786,0.31885024905204773,-0.2773618698120117,0.9999924302101135,0.5171146988868713,0.32241198420524597,-0.27255070209503174,0.9999949932098389,0.5399748682975769,0.34815722703933716,-0.37749651074409485,0.9999989867210388,0.5266808271408081,0.34954649209976196,-0.37646758556365967,0.9999991059303284,0.5751718878746033,0.40836888551712036,-0.20716492831707,0.9999985694885254,0.4901004433631897,0.41484683752059937,-0.1562875658273697,0.9999960660934448,0.5957005023956299,0.5255228281021118,-0.3505695164203644,0.9986783862113953,0.4562291204929352,0.5023427605628967,-0.06822355836629868,0.9741168022155762,0.5552332401275635,0.44446271657943726,-0.5984925627708435,0.9977952241897583,0.4347400665283203,0.5887749791145325,-0.12433119118213654,0.9478666186332703,0.5471340417861938,0.4178819954395294,-0.6492725014686584,0.9939805269241333,0.4262377619743347,0.616026759147644,-0.14120596647262573,0.9174360632896423,0.5456349849700928,0.4100446403026581,-0.643830418586731,0.9942116141319275,0.429354727268219,0.6178039312362671,-0.16707344353199005,0.9271544218063354,0.5466505885124207,0.41745850443840027,-0.6001276969909668,0.9865217804908752,0.4331985116004944,0.6129977107048035,-0.13497628271579742,0.9022600650787354,0.5534594058990479,0.6110761761665344,0.019828766584396362,0.9999470710754395,0.5070945024490356,0.6024856567382812,-0.019928181543946266,0.999992311000824,0.5639092922210693,0.7737454175949097,0.10457143932580948,0.7246923446655273,0.522118091583252,0.7317244410514832,-0.32404085993766785,0.9891270995140076,0.5473704934120178,0.7151308059692383,0.5419543981552124,0.15299926698207855,0.5212255716323853,0.8902202844619751,-0.17118306457996368,0.9810083508491516,0.5445224642753601,0.6989215612411499,0.5850217342376709,0.258974552154541,0.519528329372406,0.9063392877578735,-0.1618160605430603,0.7281941771507263,0.5489256381988525,0.7457143068313599,0.532817006111145,0.3012779951095581,0.529997706413269,0.9495648741722107,-0.31160157918930054,0.9701226949691772
up,0.529746949672699,0.15151619911193848,-0.25945883989334106,0.9999972581863403,0.5341864824295044,0.13817454874515533,-0.24432209134101868,0.9999933838844299,0.5371525883674622,0.13797689974308014,-0.24432358145713806,0.9999932646751404,0.5399539470672607,0.13779877126216888,-0.24431714415550232,0.9999919533729553,0.5246938467025757,0.1383737176656723,-0.2463448941707611,0.9999926090240479,0.5212327241897583,0.13851191103458405,-0.24636919796466827,0.9999918341636658,0.5190690159797668,0.1388470083475113,-0.24636569619178772,0.9999904632568359,0.5421217679977417,0.14325276017189026,-0.14992792904376984,0.9999838471412659,0.5151342153549194,0.1446729451417923,-0.1587418168783188,0.9999855756759644,0.5352457761764526,0.16587390005588531,-0.22394469380378723,0.9999970197677612,0.5235077142715454,0.16585829854011536,-0.22695553302764893,0.9999974966049194,0.5649009346961975,0.2272433191537857,-0.07935401797294617,0.9999883770942688,0.4931109547615051,0.22885383665561676,-0.09380841255187988,0.999965250492096,0.5757683515548706,0.3265417814254761,-0.06290773302316666,0.9951746463775635,0.48325619101524353,0.33013105392456055,-0.08150237798690796,0.9843348264694214,0.5675495862960815,0.3928587734699249,-0.1798127293586731,0.9943252801895142,0.4979799687862396,0.38983142375946045,-0.1882396787405014,0.9757626056671143,0.5650011301040649,0.4196208417415619,-0.21330276131629944,0.9864594340324402,0.5018910765647888,0.4172881543636322,-0.2214391976594925,0.9557072520256042,0.5589882135391235,0.41165173053741455,-0.23693466186523438,0.9869953989982605,0.5075442790985107,0.4063619375228882,-0.2369789183139801,0.9576553106307983,0.5577048659324646,0.4028826951980591,-0.1909719854593277,0.9799474477767944,0.5075269937515259,0.39689522981643677,-0.19575515389442444,0.9421408772468567,0.5483179092407227,0.4135047197341919,0.0019300926942378283,0.9998015761375427,0.5095100998878479,0.41178444027900696,-0.0020118625834584236,0.9998290538787842,0.5435513257980347,0.5655689835548401,0.008881612680852413,0.9581468105316162,0.5101560354232788,0.5672451257705688,0.006115242373198271,0.9940283894538879,0.5382429361343384,0.6851464509963989,0.16919642686843872,0.8636707663536072,0.5128597021102905,0.6808318495750427,0.15570339560508728,0.9917798042297363,0.5344942808151245,0.6989777684211731,0.17909730970859528,0.8227539658546448,0.5148764848709106,0.6956891417503357,0.16482685506343842,0.8484020829200745,0.5457021594047546,0.7319496273994446,0.08033259958028793,0.8934592008590698,0.5092841386795044,0.728794515132904,0.06327780336141586,0.98630291223526
up,0.5216361284255981,0.1596081256866455,-0.28817445039749146,0.9999977946281433,0.5263208150863647,0.14556574821472168,-0.27329862117767334,0.9999942779541016,0.5290436148643494,0.14512896537780762,-0.27331262826919556,0.9999939799308777,0.5312082767486572,0.14491182565689087,-0.2733159363269806,0.999993085861206,0.5169925689697266,0.14674700796604156,-0.275349497795105,0.9999934434890747,0.5136348009109497,0.1464748978614807,-0.2753657400608063,0.9999929070472717,0.5106316208839417,0.14636389911174774,-0.2753489911556244,0.9999920129776001,0.533321738243103,0.14962546527385712,-0.17425434291362762,0.9999852776527405,0.5069357752799988,0.15113447606563568,-0.18588896095752716,0.9999871253967285,0.5272160172462463,0.17319130897521973,-0.250495970249176,0.9999975562095642,0.5154281258583069,0.1735409051179886,-0.25386184453964233,0.9999978542327881,0.555780291557312,0.23229087889194489,-0.10898242145776749,0.9999896883964539,0.4820900559425354,0.2358340322971344,-0.11033753305673599,0.9999632835388184,0.5654319524765015,0.32973620295524597,-0.08667828142642975,0.9938009977340698,0.46464094519615173,0.328054279088974,-0.08463354408740997,0.9866278171539307,0.556180477142334,0.4129793345928192,-0.19562090933322906,0.991843581199646,0.4715527892112732,0.4106721580028534,-0.1770431101322174,0.9732508659362793,0.5544791221618652,0.43804842233657837,-0.2264208346605301,0.9810787439346313,0.4727403223514557,0.43936800956726074,-0.20684762299060822,0.9489822387695312,0.5490292310714722,0.43465983867645264,-0.2533644735813141,0.9818791747093201,0.4779260754585266,0.4370196759700775,-0.22834327816963196,0.9505994319915771,0.5481287240982056,0.4263547360897064,-0.20740675926208496,0.9735966920852661,0.4792408347129822,0.4286801218986511,-0.18716758489608765,0.9343456029891968,0.5392428636550903,0.4165933430194855,0.0008905037539079785,0.9998354911804199,0.5001047849655151,0.41669270396232605,-0.0009599624900147319,0.999820351600647,0.5403028726577759,0.5717700719833374,0.017011849209666252,0.9768039584159851,0.504094123840332,0.5692792534828186,0.002211933257058263,0.9938974976539612,0.5377313494682312,0.6878035068511963,0.19965890049934387,0.9306946396827698,0.5124192833900452,0.6803919672966003,0.17590835690498352,0.9913655519485474,0.534802258014679,0.7017735838890076,0.21230056881904602,0.8748252987861633,0.5149888396263123,0.6942013502120972,0.1880253553390503,0.8563122749328613,0.5458910465240479,0.7340950965881348,0.11517997831106186,0.9434979557991028,0.5083776116371155,0.7292587161064148,0.09063547104597092,0.9866088032722473
down,0.5340777635574341,0.30470404028892517,-0.3203487992286682,0.9999874234199524,0.5380498170852661,0.28866949677467346,-0.30437228083610535,0.9999813437461853,0.5408028364181519,0.28741657733917236,-0.30433449149131775,0.9999799728393555,0.5435113906860352,0.2864861488342285,-0.3043988049030304,0.9999779462814331,0.5281085968017578,0.29076629877090454,-0.305256187915802,0.9999750852584839,0.5245670080184937,0.2909230887889862,-0.3053392767906189,0.9999730587005615,0.5213180780410767,0.2910272181034088,-0.3053469955921173,0.9999709725379944,0.5467549562454224,0.2905650734901428,-0.19308535754680634,0.9999525547027588,0.5163286328315735,0.2959537208080292,-0.20051586627960205,0.9999451041221619,0.539827823638916,0.3205673098564148,-0.2816164493560791,0.9999917149543762,0.5285751223564148,0.3216690421104431,-0.2823112905025482,0.9999812841415405,0.5736638307571411,0.3824155628681183,-0.10239855200052261,0.9999691843986511,0.4937818944454193,0.3883013427257538,-0.14993467926979065,0.999437153339386,0.5887939929962158,0.4800401031970978,-0.05430280417203903,0.9631702899932861,0.4776740074157715,0.49731603264808655,-0.24328824877738953,0.9887405037879944,0.6053078174591064,0.5615338087081909,-0.13239625096321106,0.9212626814842224,0.5384701490402222,0.4920215904712677,-0.3701423406600952,0.9656354188919067,0.6113499402999878,0.591369092464447,-0.14763328433036804,0.8788455128669739,0.5534042119979858,0.5040167570114136,-0.41161876916885376,0.9266965389251709,0.6085869669914246,0.5909618735313416,-0.17625842988491058,0.8856727480888367,0.5585410594940186,0.4864796996116638,-0.41599011421203613,0.9218790531158447,0.6060911417007446,0.5826340317726135,-0.14369380474090576,0.8641263246536255,0.5539387464523315,0.48332497477531433,-0.3724832236766815,0.876379132270813,0.5540194511413574,0.5817824602127075,0.0064135887660086155,0.9999792575836182,0.5090962648391724,0.5893057584762573,-0.006375999189913273,0.9996610283851624,0.5644370317459106,0.725062370300293,-0.11405079066753387,0.9934946298599243,0.4990975856781006,0.7443352341651917,0.010295865125954151,0.9369277358055115,0.5519028902053833,0.8684713840484619,0.008524342440068722,0.9880241751670837,0.5091742277145386,0.670231282711029,0.35718029737472534,0.3390338122844696,0.5498554110527039,0.8841583132743835,0.01697293296456337,0.8379346132278442,0.5277433395385742,0.6636310815811157,0.3925625681877136,0.3371231257915497,0.5474492907524109,0.9326298236846924,-0.08207347244024277,0.9806329607963562,0.5212090015411377,0.7155564427375793,0.37776654958724976,0.44697335362434387
down,0.5338629484176636,0.2957216799259186,-0.31538480520248413,0.9999872446060181,0.5382440686225891,0.27986985445022583,-0.29658323526382446,0.9999808669090271,0.5409126281738281,0.27933600544929504,-0.29656484723091125,0.9999803304672241,0.5437374711036682,0.2786391079425812,-0.2966148853302002,0.9999781250953674,0.5280758142471313,0.2807192802429199,-0.3008740246295929,0.9999741911888123,0.5244250893592834,0.2805890738964081,-0.30092334747314453,0.9999721050262451,0.5212521553039551,0.28051427006721497,-0.30093327164649963,0.9999693632125854,0.5469664335250854,0.28301581740379333,-0.17711028456687927,0.9999579191207886,0.5162450671195984,0.2860505282878876,-0.19678889214992523,0.999945878982544,0.5398827791213989,0.31143495440483093,-0.269533634185791,0.999991238117218,0.527865469455719,0.31184500455856323,-0.27531135082244873,0.9999814033508301,0.5732629895210266,0.37219828367233276,-0.07602602988481522,0.9999737739562988,0.4926486611366272,0.38043150305747986,-0.14213894307613373,0.9995138049125671,0.5865343809127808,0.4682794213294983,-0.015363330952823162,0.9633368253707886,0.4749546945095062,0.49138981103897095,-0.2324584722518921,0.98737633228302,0.6040335893630981,0.5509792566299438,-0.07127223163843155,0.9300404191017151,0.5324198007583618,0.47451287508010864,-0.4025011658668518,0.9649778008460999,0.6093506217002869,0.5814945101737976,-0.07778848707675934,0.8931317329406738,0.5492798686027527,0.48138415813446045,-0.439206063747406,0.9266404509544373,0.6070736646652222,0.580993115901947,-0.10604341328144073,0.8984540104866028,0.5529120564460754,0.47003719210624695,-0.43654900789260864,0.9212300777435303,0.6047689914703369,0.5710684657096863,-0.08126694709062576,0.877882182598114,0.5482600331306458,0.4680314064025879,-0.40277448296546936,0.8772237300872803,0.5527604222297668,0.5727759003639221,0.005181782878935337,0.9999815821647644,0.5072522759437561,0.5792862176895142,-0.005124625284224749,0.999640941619873,0.56324303150177,0.725140392780304,-0.21621577441692352,0.9942034482955933,0.4986027181148529,0.7391299605369568,0.028377670794725418,0.9443488121032715,0.5519120097160339,0.867246150970459,-0.12877479195594788,0.9893007874488831,0.5085653066635132,0.6687197089195251,0.39994102716445923,0.2976931631565094,0.549194872379303,0.8833248615264893,-0.12509842216968536,0.8505563735961914,0.5223293304443359,0.6743866801261902,0.4373931884765625,0.28867703676223755,0.5473855137825012,0.9324774146080017,-0.24791142344474792,0.9818879961967468,0.5137064456939697,0.7196729779243469,0.4115985035896301,0.4006473124027252
down,0.5333187580108643,0.3537987768650055,-0.300184428691864,0.99997878074646,0.5381423234939575,0.3381706774234772,-0.2787596583366394,0.9999716877937317,0.540754497051239,0.33768460154533386,-0.2787615954875946,0.999972403049469,0.5436028838157654,0.3374621570110321,-0.27879172563552856,0.9999665021896362,0.5278255939483643,0.3396008312702179,-0.28010067343711853,0.9999600648880005,0.5240960717201233,0.33995747566223145,-0.28016799688339233,0.9999620318412781,0.520952582359314,0.3405275344848633,-0.2801588475704193,0.9999575018882751,0.5468125939369202,0.34204789996147156,-0.15731458365917206,0.9999426603317261,0.5161377191543579,0.3456264138221741,-0.16304132342338562,0.9999019503593445,0.5396498441696167,0.3701748251914978,-0.2554169297218323,0.9999831914901733,0.5272805690765381,0.37280064821243286,-0.25708451867103577,0.9999452233314514,0.5732505917549133,0.4298085570335388,-0.07078962028026581,0.9999464750289917,0.4916352331638336,0.4440121650695801,-0.10814247280359268,0.9989227652549744,0.5907505750656128,0.5272830724716187,-0.02991645410656929,0.959169864654541,0.476756751537323,0.5597776770591736,-0.21740540862083435,0.9894801378250122,0.6056577563285828,0.6079302430152893,-0.07759703695774078,0.913697361946106,0.5294708013534546,0.5055423974990845,-0.4245533049106598,0.972086489200592,0.6112456321716309,0.6337699294090271,-0.08028121292591095,0.861845076084137,0.5453373789787292,0.4917621314525604,-0.45528268814086914,0.938803493976593,0.6083780527114868,0.6327233910560608,-0.10317035764455795,0.8704442977905273,0.5455384850502014,0.47773241996765137,-0.4344433844089508,0.934112012386322,0.6058366298675537,0.626142144203186,-0.08467559516429901,0.8476778864860535,0.5421403646469116,0.48258328437805176,-0.4148794114589691,0.8928050398826599,0.5523854494094849,0.6266833543777466,-0.007888936437666416,0.9999839663505554,0.5071149468421936,0.6336091756820679,0.00782027281820774,0.9996311664581299,0.5583418607711792,0.7189048528671265,-0.34010809659957886,0.9921278357505798,0.49771127104759216,0.7809364199638367,0.05294427275657654,0.9140703678131104,0.5512394905090332,0.8669853806495667,-0.23467321693897247,0.9847275018692017,0.5073078870773315,0.724049985408783,0.437842458486557,0.23447185754776,0.5485910177230835,0.8822969794273376,-0.22792458534240723,0.7828058004379272,0.5110027194023132,0.7042999863624573,0.47722238302230835,0.24308311939239502,0.5468313694000244,0.9337848424911499,-0.3514181077480316,0.975656270980835,0.5082158446311951,0.7558451890945435,0.449317991733551,0.3496338725090027
up,0.5265618562698364,0.15010935068130493,-0.30380547046661377,0.999987006187439,0.5304582118988037,0.1352761834859848,-0.2883252501487732,0.9999712705612183,0.5327197909355164,0.13521885871887207,-0.2883419692516327,0.9999690055847168,0.5352206826210022,0.1350238025188446,-0.28834718465805054,0.9999670386314392,0.5219783186912537,0.1359429657459259,-0.29492294788360596,0.9999653697013855,0.5182654857635498,0.1361924558877945,-0.2949516177177429,0.9999657869338989,0.5146106481552124,0.13656264543533325,-0.2949276566505432,0.999958336353302,0.5375628471374512,0.1403786838054657,-0.18457931280136108,0.9999368786811829,0.5080286264419556,0.14314231276512146,-0.21798142790794373,0.9999221563339233,0.5308807492256165,0.16419489681720734,-0.26391175389289856,0.9999872446060181,0.5206312537193298,0.16506966948509216,-0.2732599973678589,0.9999607801437378,0.5612860321998596,0.2226552814245224,-0.09154514223337173,0.9999728202819824,0.4856414198875427,0.24142535030841827,-0.14216823875904083,0.9994978904724121,0.5681686997413635,0.31453415751457214,-0.008791574276983738,0.9798867702484131,0.4739908277988434,0.3451380133628845,-0.09414653480052948,0.9887651801109314,0.5838589072227478,0.3969963788986206,-0.07229740917682648,0.9738975167274475,0.469869464635849,0.4324275553226471,-0.15289346873760223,0.9788527488708496,0.587503969669342,0.42686912417411804,-0.08781249821186066,0.9444833993911743,0.46627989411354065,0.4567767381668091,-0.1746111959218979,0.9539374113082886,0.585646390914917,0.4276685416698456,-0.11853033304214478,0.9496346712112427,0.4695013165473938,0.4561837911605835,-0.20016498863697052,0.9544227719306946,0.5835040807723999,0.41972413659095764,-0.08568570762872696,0.9406864047050476,0.4719311594963074,0.4488855004310608,-0.16384530067443848,0.9390023350715637,0.546380341053009,0.4242889881134033,0.014820043928921223,0.999911367893219,0.504820704460144,0.42429202795028687,-0.014935186132788658,0.9997900724411011,0.5430617928504944,0.5824849605560303,0.026395898312330246,0.9934251308441162,0.5088399052619934,0.5773532390594482,-0.016778497025370598,0.9700037837028503,0.537203311920166,0.6910907626152039,0.2189391851425171,0.9889197945594788,0.5115451216697693,0.6761723160743713,0.18882636725902557,0.829473614692688,0.5329582095146179,0.7024497389793396,0.2330179661512375,0.8914492130279541,0.5130552649497986,0.6877987384796143,0.20451097190380096,0.6917697787284851,0.5453702211380005,0.7441772222518921,0.14421100914478302,0.984696090221405,0.5065487623214722,0.7304553389549255,0.11034280061721802,0.8627352118492126
up,0.5381836891174316,0.1583547741174698,-0.2938265800476074,0.9999934434890747,0.5420186519622803,0.1422167420387268,-0.27849847078323364,0.999984085559845,0.5447455644607544,0.14129900932312012,-0.2785463035106659,0.9999828338623047,0.5471450686454773,0.14061599969863892,-0.2785514295101166,0.9999815821647644,0.5332278609275818,0.14398548007011414,-0.28028807044029236,0.9999809861183167,0.5295771360397339,0.1440718173980713,-0.28029584884643555,0.9999807476997375,0.526336669921875,0.14398261904716492,-0.280317485332489,0.999977171421051,0.5504364371299744,0.14461000263690948,-0.17030714452266693,0.9999634623527527,0.5209746956825256,0.1486966609954834,-0.18131254613399506,0.9999576210975647,0.5430773496627808,0.172770157456398,-0.25158578157424927,0.9999931454658508,0.5329430103302002,0.17320846021175385,-0.2548355460166931,0.999982476234436,0.575241208076477,0.23242181539535522,-0.08740044385194778,0.9999815225601196,0.4983453154563904,0.23630373179912567,-0.10419923067092896,0.9997870922088623,0.5823203325271606,0.34336844086647034,-0.05982380360364914,0.9864062666893005,0.4848407804965973,0.33709749579429626,-0.0722254067659378,0.9868653416633606,0.5779463648796082,0.44236743450164795,-0.15512976050376892,0.9818103313446045,0.47038036584854126,0.4244419038295746,-0.16899718344211578,0.9743234515190125,0.5770416855812073,0.4716227352619171,-0.18202564120292664,0.9591924548149109,0.46446913480758667,0.4511927366256714,-0.19181744754314423,0.9484049081802368,0.5710269808769226,0.4723603427410126,-0.2114976942539215,0.9630077481269836,0.4692404866218567,0.45193031430244446,-0.22002823650836945,0.9512521028518677,0.569818913936615,0.4615051746368408,-0.16755987703800201,0.9556393623352051,0.472503662109375,0.44552886486053467,-0.18084600567817688,0.9373403191566467,0.5533615350723267,0.43202871084213257,0.017404520884156227,0.9998514652252197,0.5108569264411926,0.43040046095848083,-0.017425043508410454,0.9998356699943542,0.5465996265411377,0.5882524847984314,0.09590665996074677,0.9885134100914001,0.5157173275947571,0.6015864014625549,-0.11786019802093506,0.9840620756149292,0.5390658378601074,0.6951595544815063,0.31825685501098633,0.9755709767341614,0.5202207565307617,0.7589837908744812,-0.08973004668951035,0.9244323372840881,0.5351431369781494,0.7047996520996094,0.3355199694633484,0.8820278644561768,0.5220391750335693,0.781909704208374,-0.09373614192008972,0.7605146169662476,0.5448081493377686,0.7429145574569702,0.2583443522453308,0.9745387434959412,0.5227054357528687,0.8037388920783997,-0.22278034687042236,0.9337731003761292
down,0.5277443528175354,0.3356563150882721,-0.3753505349159241,0.9999978542327881,0.5328903794288635,0.3206186890602112,-0.3556972146034241,0.9999938607215881,0.5362136960029602,0.3200681209564209,-0.3557640612125397,0.9999948740005493,0.5386098623275757,0.3197847008705139,-0.355805903673172,0.9999930262565613,0.5225056409835815,0.3219878375530243,-0.354439914226532,0.9999933838844299,0.5188833475112915,0.32221555709838867,-0.354453980922699,0.9999926090240479,0.5156578421592712,0.3229671120643616,-0.3545239269733429,0.99998939037323,0.5417200922966003,0.32478824257850647,-0.23367691040039062,0.9999881386756897,0.5114459991455078,0.32843995094299316,-0.23003244400024414,0.9999896287918091,0.5341852903366089,0.35087817907333374,-0.32929807901382446,0.9999985098838806,0.5205020308494568,0.35188716650009155,-0.3290255665779114,0.9999987483024597,0.5680376291275024,0.413557231426239,-0.17544999718666077,0.9999983906745911,0.48744702339172363,0.4243711829185486,-0.12663979828357697,0.9999946355819702,0.5822718143463135,0.5208268761634827,-0.3101223111152649,0.998263955116272,0.4623607099056244,0.5196107625961304,-0.07396189123392105,0.9558238387107849,0.5441290736198425,0.4273742735385895,-0.537645697593689,0.9980031847953796,0.44136708974838257,0.6098344922065735,-0.15160612761974335,0.9281125068664551,0.5389077067375183,0.4019608497619629,-0.5856601595878601,0.9947293400764465,0.43518176674842834,0.6401294469833374,-0.17179329693317413,0.8915708661079407,0.5387355089187622,0.3952522277832031,-0.5797916650772095,0.994996190071106,0.4390787184238434,0.641847550868988,-0.1972162425518036,0.9026225805282593,0.5387791395187378,0.4016890525817871,-0.5391581654548645,0.9882752299308777,0.4417276978492737,0.6334842443466187,-0.1627713143825531,0.8727460503578186,0.5516605377197266,0.610105574131012,0.013197715394198895,0.9999371767044067,0.5068773031234741,0.599987268447876,-0.013292712159454823,0.9999942183494568,0.557941734790802,0.7793110609054565,0.08020241558551788,0.7877006530761719,0.5145715475082397,0.7132285237312317,-0.3292098045349121,0.9885350465774536,0.543565571308136,0.7246832251548767,0.5025561451911926,0.1540035903453827,0.5193795561790466,0.8716784119606018,-0.19392496347427368,0.9794262647628784,0.5399028062820435,0.710777759552002,0.5440429449081421,0.24254076182842255,0.5194703936576843,0.8884267210960388,-0.18589849770069122,0.7153490781784058,0.5418621301651001,0.757993221282959,0.49464401602745056,0.32087215781211853,0.5270476341247559,0.9317871928215027,-0.3327403664588928,0.9677940607070923
up,0.5212917327880859,0.1476222425699234,-0.3581480085849762,0.9999950528144836,0.5256108045578003,0.1335717886686325,-0.3426615297794342,0.9999861717224121,0.5283347368240356,0.133355051279068,-0.3426312506198883,0.9999861121177673,0.5310524106025696,0.13334108889102936,-0.34265419840812683,0.999983012676239,0.5164809226989746,0.134468212723732,-0.3450443744659424,0.9999860525131226,0.5134774446487427,0.13483497500419617,-0.34511372447013855,0.9999858736991882,0.5111764669418335,0.13527853786945343,-0.34512707591056824,0.9999839067459106,0.5339454412460327,0.13950861990451813,-0.23831844329833984,0.9999672174453735,0.5071011781692505,0.14284799993038177,-0.25155359506607056,0.999977171421051,0.526729941368103,0.16344481706619263,-0.3182487189769745,0.999994695186615,0.5154260396957397,0.1639416366815567,-0.32226699590682983,0.9999955296516418,0.5590839385986328,0.22902923822402954,-0.14684592187404633,0.9999813437461853,0.48600172996520996,0.23478378355503082,-0.18920183181762695,0.9999637007713318,0.572557806968689,0.33346909284591675,-0.08240500837564468,0.9951167702674866,0.481672465801239,0.339118093252182,-0.21979419887065887,0.9868161678314209,0.5693805813789368,0.4324517250061035,-0.19342149794101715,0.990928590297699,0.5079573392868042,0.37527868151664734,-0.3471043109893799,0.9734990000724792,0.5701583027839661,0.459261029958725,-0.22138378024101257,0.9773198366165161,0.5156067609786987,0.3977532386779785,-0.3860706388950348,0.9504846334457397,0.5636051893234253,0.4560927152633667,-0.24604201316833496,0.9784767031669617,0.5227512717247009,0.389387845993042,-0.3964298367500305,0.9530854821205139,0.5619333982467651,0.4469642639160156,-0.2044542282819748,0.970077633857727,0.5209680199623108,0.3814813792705536,-0.3529564440250397,0.9360095858573914,0.5430394411087036,0.4187394976615906,0.009716558270156384,0.9998022317886353,0.5033006072044373,0.41424497961997986,-0.009846610948443413,0.9998806715011597,0.5401314496994019,0.5751283168792725,0.02884400449693203,0.9428038001060486,0.5031994581222534,0.5735958814620972,0.0075393253937363625,0.9942342042922974,0.5370938181877136,0.6938270330429077,0.22237011790275574,0.7881380319595337,0.5025368928909302,0.6879580020904541,0.17828884720802307,0.9916073083877563,0.533270001411438,0.7078969478607178,0.23572938144207,0.7657753229141235,0.5045403242111206,0.7006667256355286,0.19005919992923737,0.828127384185791,0.5450965166091919,0.7440367937088013,0.1352434754371643,0.8369860649108887,0.5034199357032776,0.73823481798172,0.08340971171855927,0.984895646572113
down,0.5234470963478088,0.2959652543067932,-0.23924705386161804,0.9999910593032837,0.5283058285713196,0.279405802488327,-0.2245229035615921,0.9999889135360718,0.531356692314148,0.27851441502571106,-0.22451142966747284,0.9999892711639404,0.5331687927246094,0.27784034609794617,-0.22455541789531708,0.9999872446060181,0.51764976978302,0.2813660800457001,-0.22546425461769104,0.9999815225601196,0.5137200355529785,0.2818790674209595,-0.22546088695526123,0.9999811053276062,0.5100881457328796,0.2821372449398041,-0.22542521357536316,0.999978244304657,0.5371922254562378,0.2836403548717499,-0.1248568445444107,0.9999812245368958,0.5054618120193481,0.2884967625141144,-0.12902377545833588,0.9999545812606812,0.5302420258522034,0.31232601404190063,-0.20014476776123047,0.9999945163726807,0.5171774625778198,0.3143424689769745,-0.2013407200574875,0.9999808073043823,0.56501704454422,0.37706804275512695,-0.055225223302841187,0.9999814033508301,0.480802059173584,0.38270103931427,-0.08460110425949097,0.9991068243980408,0.577506422996521,0.47797420620918274,-0.019621673971414566,0.974289059638977,0.4699171185493469,0.4872415363788605,-0.18451492488384247,0.9823475480079651,0.5877705812454224,0.5778919458389282,-0.08772076666355133,0.9407390356063843,0.5302096605300903,0.4621086120605469,-0.3524385690689087,0.9578126072883606,0.589850127696991,0.6090810894966125,-0.10063774883747101,0.8926134705543518,0.5469915270805359,0.4560473561286926,-0.3839248716831207,0.9125494956970215,0.5864212512969971,0.607031524181366,-0.12675265967845917,0.8977785706520081,0.5498610734939575,0.4488093852996826,-0.3764021694660187,0.9048038721084595,0.5836156010627747,0.596914529800415,-0.0966511145234108,0.8774286508560181,0.5443388223648071,0.4489673674106598,-0.34941333532333374,0.849733293056488,0.5459564924240112,0.5824857950210571,-0.004588271025568247,0.9999832510948181,0.49898427724838257,0.5900988578796387,0.004621750675141811,0.9997398853302002,0.5522600412368774,0.7235974073410034,-0.21538002789020538,0.994270920753479,0.48766547441482544,0.7486289739608765,0.015239192172884941,0.933104932308197,0.5440347790718079,0.8775349855422974,-0.1239805594086647,0.9892430901527405,0.5168908834457397,0.6881458759307861,0.34071317315101624,0.3542165160179138,0.5421682000160217,0.8944669961929321,-0.11934337764978409,0.8320066332817078,0.526005208492279,0.6700974106788635,0.37439772486686707,0.36062800884246826,0.5380487442016602,0.9442605972290039,-0.2334338128566742,0.9822196364402771,0.5219326019287109,0.7239715456962585,0.3579193651676178,0.47447752952575684
