class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.436280638,0.369070768,0.028684597,0.999997318,0.441252708,0.354727954,0.010205704,0.999998808,0.443007469,0.354818463,0.010249475,0.999999046,0.44498086,0.354665667,0.010218806,0.999998987,0.440193802,0.354149938,0.04087761,0.999998212,0.441032261,0.353940904,0.040850371,0.999998093,0.442032576,0.353447258,0.040851712,0.999998331,0.457293451,0.359718919,-0.032300673,0.999999344,0.454473823,0.357658476,0.100515008,0.999996245,0.440508217,0.385034174,0.015968211,0.999994576,0.439020216,0.384543777,0.054220654,0.999987185,0.473219544,0.445681602,-0.09869422,0.999975383,0.461124748,0.447278678,0.189844698,0.999908209,0.450018227,0.570207536,-0.048288733,0.96184051,0.441139638,0.567281961,0.113950327,0.304598808,0.428404897,0.489145368,0.139147252,0.944170177,0.42577824,0.497889549,-0.061563361,0.351712972,0.420377314,0.471427023,0.152751341,0.911322474,0.420440853,0.4778063,-0.081371441,0.303792894,0.425349146,0.463906556,0.14797394,0.908913732,0.424911499,0.473229259,-0.072303154,0.293600559,0.428977072,0.46838668,0.146719933,0.896205962,0.42803821,0.479045659,-0.065535054,0.28962478,0.472210079,0.669095993,-0.086541824,0.999730945,0.47151947,0.672276914,0.086536318,0.999879301,0.373354614,0.691911459,-0.052972227,0.986614943,0.48290205,0.852573156,0.060773235,0.956902564,0.370652288,0.87141633,-0.000869103,0.976922095,0.573176146,0.82712549,0.034267403,0.988683403,0.382680774,0.899841368,0.002093111,0.949983656,0.593557,0.807365,0.032638419,0.98720175,0.327832729,0.905615091,-0.021447774,0.972228885,0.577277243,0.881331205,0.014506337,0.987105131
up,0.552564621,0.239038482,-0.016874263,0.999980152,0.557406843,0.222857177,-0.033771768,0.999985158,0.558992207,0.221904054,-0.033797599,0.999987185,0.561014116,0.220504612,-0.033863518,0.999987364,0.555227518,0.22385858,-0.005662852,0.999979734,0.555429041,0.223616555,-0.005641295,0.999977112,0.555636704,0.223176718,-0.005632591,0.999977887,0.575074136,0.223135531,-0.066118583,0.999992907,0.567375839,0.225591958,0.057929181,0.999950349,0.558772981,0.251670808,-0.025972512,0.999969244,0.556232095,0.252638429,0.009880998,0.999929726,0.598390162,0.298601776,-0.121952876,0.999964714,0.569589674,0.319234997,0.142720312,0.999572814,0.585531116,0.418148249,-0.11394614,0.984907448,0.558989882,0.434671283,0.054536294,0.19855608,0.552419305,0.350103766,0.014518762,0.956983209,0.544550002,0.36512205,-0.131265864,0.367432594,0.544650257,0.335135192,0.016745757,0.926873147,0.541712165,0.343026608,-0.152392328,0.367563069,0.546066642,0.326985627,0.016884204,0.925031424,0.54266113,0.33578077,-0.149508044,0.35970521,0.548890412,0.331356585,0.021042297,0.90088135,0.544531941,0.341699719,-0.13806954,0.343575448,0.601433516,0.51518029,-0.086587906,0.999257326,0.582163036,0.522378087,0.086628146,0.999123633,0.608861804,0.699792206,-0.084040359,0.986246169,0.593755662,0.699122906,0.1143713,0.71740979,0.636117399,0.862367868,-0.058387715,0.985984147,0.625390649,0.849447727,0.167029634,0.875505745,0.647775829,0.888575733,-0.06030976,0.949567854,0.638473153,0.876436472,0.168516487,0.855004668,0.601309955,0.897142529,-0.143944949,0.982523918,0.589423597,0.884618223,0.122801706,0.899970889
up,0.557246745,0.237975821,-0.041961055,0.999979079,0.562294006,0.221621603,-0.058079034,0.999982536,0.563967645,0.220609203,-0.058099903,0.999985039,0.566098928,0.219128162,-0.058141839,0.999985278,0.559969068,0.222837403,-0.030675566,0.999976873,0.560134768,0.222649738,-0.030645888,0.999973476,0.560324371,0.222314373,-0.030652815,0.999973714,0.580390215,0.221904621,-0.08548031,0.999991596,0.571872234,0.224440515,0.037338294,0.999944627,0.5636186,0.250295609,-0.04913073,0.999967694,0.560942113,0.251294285,-0.013897948,0.999919713,0.605206788,0.297160119,-0.128404945,0.999962091,0.571526468,0.321262032,0.119441293,0.999470472,0.591229498,0.417253286,-0.13662371,0.984655976,0.557573438,0.435848862,0.038943328,0.210450679,0.557213306,0.349957377,-0.04734933,0.961606383,0.549512029,0.360366791,-0.151758507,0.415193349,0.549197614,0.335882515,-0.050703168,0.933282673,0.547139168,0.340071738,-0.178720266,0.404126495,0.550554514,0.327227116,-0.052633207,0.93096143,0.548613906,0.332858592,-0.17373091,0.393443197,0.553508878,0.331294477,-0.042791501,0.905355453,0.550594926,0.338415325,-0.158090442,0.373554349,0.609458387,0.515026152,-0.080093518,0.999243915,0.585380137,0.522983491,0.080122404,0.999028862,0.612605214,0.69867599,-0.095454738,0.988549948,0.559512615,0.690743685,0.093309753,0.780886412,0.639044702,0.862565637,-0.072152801,0.987863123,0.60750109,0.837561786,0.160830989,0.896309137,0.648496985,0.888890386,-0.073622331,0.937435448,0.624632716,0.860378265,0.162555844,0.856857717,0.600696921,0.901007533,-0.161602244,0.984620631,0.583352268,0.890325189,0.115375318,0.917194366
up,0.555499911,0.238280952,-0.012659766,0.999984741,0.560055315,0.22236298,-0.031809829,0.999986708,0.56149894,0.221470684,-0.031837426,0.999988675,0.563340008,0.220131829,-0.031898096,0.999988973,0.557714701,0.22321853,-0.00130998,0.999982536,0.557980716,0.222941041,-0.001306697,0.999980271,0.558351457,0.222505569,-0.001305036,0.99998033,0.576653898,0.222058281,-0.073863104,0.999993682,0.569832861,0.224751636,0.062380351,0.99995935,0.56178844,0.250301093,-0.025588568,0.999975383,0.559718251,0.251199514,0.013150866,0.999936402,0.600212216,0.295881003,-0.140587464,0.999968946,0.576906085,0.317122787,0.157942712,0.999465466,0.585098922,0.418969393,-0.120598957,0.987236261,0.564799905,0.434990466,0.081053302,0.201743469,0.555484414,0.350114435,0.044420164,0.967974544,0.548437536,0.363335669,-0.093753472,0.388721257,0.548337162,0.335167706,0.052626412,0.940652728,0.544977069,0.343046814,-0.111365579,0.368432313,0.54993391,0.32649675,0.05138877,0.937954187,0.546380937,0.336183071,-0.104012385,0.357067615,0.552697241,0.331199855,0.051748686,0.910849392,0.548705399,0.342447698,-0.098366804,0.340292007,0.603811681,0.522353172,-0.086893812,0.999437571,0.582730711,0.526784956,0.086937658,0.999282658,0.610753477,0.702966571,-0.116578363,0.992006302,0.522189617,0.654138982,0.054768968,0.857392669,0.636535525,0.863113642,-0.091777354,0.991443157,0.521261871,0.828872859,0.099234104,0.928813875,0.646342337,0.887814164,-0.092920631,0.942508698,0.528243899,0.856243372,0.099030502,0.889415264,0.599169135,0.900635421,-0.167611256,0.988637328,0.477588236,0.850692213,0.059332717,0.939766824
down,0.411265224,0.385259122,-0.020769443,0.999991775,0.417920649,0.371390283,-0.037362926,0.999992788,0.41962105,0.371368021,-0.037360422,0.999993443,0.421383679,0.371370852,-0.037403591,0.999993026,0.417021215,0.370566994,-0.009579432,0.999992073,0.417966425,0.369983763,-0.009553107,0.999991775,0.419081688,0.369409472,-0.009522668,0.999991596,0.432611942,0.380438447,-0.075233683,0.999996066,0.430284202,0.378674448,0.05148235,0.999974608,0.415769756,0.403145939,-0.033673976,0.999978304,0.414785326,0.402361304,0.00252887,0.999958396,0.446219862,0.473996997,-0.136367917,0.999955416,0.434301138,0.474643975,0.136437848,0.999821067,0.419074625,0.594073415,-0.086133763,0.979873419,0.404182762,0.587031782,0.078471795,0.216975138,0.39702937,0.515584111,0.105458699,0.963301659,0.394116342,0.518102348,-0.06800656,0.39972052,0.390308321,0.492821872,0.116089284,0.933272123,0.389314324,0.495867372,-0.081119619,0.385998905,0.396363825,0.486629963,0.115853548,0.931220174,0.393604815,0.491875708,-0.079020843,0.37313953,0.399823278,0.49344793,0.112530112,0.904392302,0.396390706,0.498681039,-0.072489165,0.362950057,0.450864315,0.700910926,-0.08115004,0.999894023,0.431671321,0.695107937,0.080993645,0.999911308,0.495195866,0.872118711,-0.124564931,0.998343706,0.34712404,0.696834683,0.111120403,0.964806139,0.586870849,0.824315965,-0.031700112,0.995633423,0.366472632,0.864042044,0.101319157,0.982389688,0.599898577,0.804953933,-0.018539965,0.96251756,0.37872842,0.893633008,0.09895473,0.953710198,0.599859834,0.892922282,-0.007167581,0.993144572,0.325867355,0.902187169,0.107793257,0.977790117
down,0.403463215,0.401149124,-0.021960225,0.999990225,0.40922755,0.388776898,-0.037448913,0.999991417,0.410841644,0.388476551,-0.037446268,0.999992371,0.412640035,0.38804242,-0.0374914,0.999991179,0.408009917,0.388617694,-0.010503963,0.999991417,0.408693373,0.388188809,-0.010469755,0.999991238,0.409534156,0.387572944,-0.010436956,0.999990523,0.424958944,0.395550966,-0.072322868,0.999995112,0.421222776,0.39385587,0.052001696,0.999975204,0.409013361,0.416489065,-0.033740662,0.999973536,0.407480478,0.414912373,0.001468667,0.999955356,0.440852076,0.485693663,-0.136297613,0.9999457,0.42808494,0.489777386,0.138958409,0.999865711,0.416760117,0.609957337,-0.085563973,0.975312948,0.400517464,0.60581553,0.083284907,0.248177588,0.390572131,0.527113497,0.100484952,0.95907414,0.388371915,0.536370635,-0.059648789,0.45181039,0.385062367,0.506587327,0.10764084,0.926849306,0.384250522,0.510815203,-0.072372109,0.435274333,0.389940649,0.499927789,0.105366372,0.923930347,0.389254749,0.507088959,-0.072496757,0.420504302,0.393147409,0.506275356,0.106419288,0.901058078,0.392483026,0.514996588,-0.064968698,0.413189501,0.446004391,0.713294446,-0.082014382,0.999929011,0.429585785,0.710633576,0.081852727,0.999945998,0.494016707,0.883761168,-0.133061126,0.998775482,0.344476789,0.702668786,0.127336532,0.965088189,0.583621383,0.825500429,-0.045946781,0.994217515,0.365967423,0.865436614,0.124060415,0.981640816,0.594544113,0.804705739,-0.033111643,0.970262945,0.377622902,0.895084918,0.12140274,0.959898531,0.601896584,0.891589284,-0.010628974,0.991045535,0.327572763,0.902990639,0.138667017,0.976835847
down,0.408143193,0.399702489,-0.008802448,0.999990642,0.413560957,0.386670351,-0.025785062,0.999991655,0.415213913,0.386166334,-0.02579012,0.99999249,0.41700992,0.385647416,-0.02583071,0.999991357,0.412284762,0.386580735,0.002177996,0.999991715,0.41299969,0.385943949,0.002209978,0.999991715,0.413851082,0.385144711,0.002240083,0.99999088,0.429546446,0.392298222,-0.065178297,0.999995053,0.425874323,0.390935272,0.062233835,0.999976814,0.413075984,0.413452238,-0.021956187,0.99997282,0.411632836,0.412278324,0.01446137,0.999956429,0.444684654,0.482175618,-0.131180346,0.999947965,0.432691425,0.48326996,0.149777442,0.999892712,0.418965667,0.606687605,-0.082003728,0.974080563,0.406854153,0.598903596,0.098318771,0.253937364,0.394908398,0.523254275,0.103562891,0.957637906,0.392271519,0.530220807,-0.043709736,0.455105454,0.388914883,0.502918959,0.110607371,0.923871994,0.387547314,0.50744921,-0.055148095,0.438382238,0.393808872,0.495786577,0.109883986,0.920754671,0.3923316,0.502695441,-0.056782097,0.4236103,0.397051603,0.502556205,0.110333726,0.899159372,0.395559639,0.510690391,-0.049576234,0.417633772,0.449247509,0.709326804,-0.082939304,0.99994725,0.432857364,0.704415977,0.082795277,0.999963284,0.494994313,0.880610645,-0.128659457,0.998813272,0.345972538,0.702554345,0.125560135,0.961736083,0.584828973,0.826194167,-0.035324145,0.991729736,0.366226137,0.865896761,0.113714203,0.978985667,0.596387684,0.805312932,-0.022835715,0.970853925,0.37757805,0.895742714,0.111899391,0.959240019,0.601752639,0.892556429,-0.004006849,0.987944722,0.327621102,0.903103054,0.126984134,0.973911405
up,0.550295711,0.240084052,-0.022874996,0.999989867,0.553979099,0.224128813,-0.036653697,0.999990225,0.556067228,0.223040536,-0.036680274,0.999991536,0.558157325,0.221926585,-0.036737554,0.999991298,0.551713526,0.225806072,-0.011493568,0.99998796,0.551848769,0.225921169,-0.011462474,0.999986172,0.552090943,0.225892127,-0.01146077,0.999985456,0.572951734,0.22523357,-0.058139019,0.999995112,0.563317657,0.229020685,0.053902727,0.999970078,0.556029201,0.252044678,-0.027539069,0.999981821,0.553494513,0.253607124,0.004618988,0.999954343,0.59538126,0.299025178,-0.105296098,0.99997133,0.562873423,0.32403934,0.133667901,0.99964416,0.580008268,0.414999336,-0.107608914,0.99095583,0.544118762,0.440050006,0.053580612,0.343985736,0.546780407,0.348098874,-0.008482954,0.981667221,0.536676586,0.362377673,-0.12869221,0.612135649,0.539406121,0.330404311,-0.009761843,0.962007225,0.534970164,0.341092676,-0.151747748,0.54995209,0.541209042,0.322272211,-0.009465664,0.959996223,0.536475122,0.333834261,-0.147301853,0.536708474,0.543951869,0.326405644,-0.002619795,0.939641654,0.538228571,0.339600623,-0.134509236,0.509086609,0.59795773,0.514967442,-0.076854363,0.999516726,0.573199511,0.523436487,0.076872244,0.999422848,0.605784833,0.691950619,-0.084673092,0.996024191,0.573766112,0.695141375,0.092279769,0.938930631,0.632178247,0.859130263,-0.056028564,0.993998766,0.607135177,0.841713369,0.136753649,0.968684673,0.643333077,0.884636104,-0.057486665,0.938218474,0.619320214,0.870031714,0.136774853,0.922010779,0.601527154,0.90526098,-0.142612815,0.991378725,0.573040605,0.890975177,0.084875733,0.968076348
up,0.543836892,0.241764635,-0.010864441,0.999982893,0.548127294,0.226685733,-0.025683174,0.999986291,0.550130248,0.225672126,-0.025664285,0.999988079,0.552023649,0.224501356,-0.025702078,0.999988139,0.546018064,0.227761656,0.001812045,0.999981284,0.546295941,0.227669731,0.001805125,0.999978185,0.54672873,0.227383256,0.001814694,0.999978542,0.564376295,0.226952389,-0.053472497,0.999993205,0.558297515,0.230173662,0.067121819,0.999951541,0.550771594,0.253692418,-0.018157464,0.999967933,0.548419893,0.254580796,0.016803848,0.999923229,0.588709474,0.301217198,-0.121809386,0.999965787,0.563715279,0.324132979,0.151188284,0.999491811,0.573838592,0.419193864,-0.11611037,0.990505397,0.540820718,0.438038051,0.066422597,0.292993098,0.541484356,0.347349226,0.005263085,0.975039363,0.532203197,0.360836506,-0.131215408,0.539524078,0.535372198,0.330814987,0.005067389,0.951850474,0.529936433,0.340542972,-0.151089609,0.503485978,0.536666989,0.323197782,0.012521694,0.949774802,0.531524777,0.333161592,-0.147511825,0.491245419,0.539061844,0.327632755,0.014801105,0.927547574,0.533115804,0.338906795,-0.136578605,0.468295783,0.583276033,0.516724229,-0.095579691,0.999440253,0.575330436,0.522144854,0.095637873,0.999284089,0.541387796,0.676499069,-0.103509381,0.992738068,0.574881434,0.693778038,0.097694151,0.767648935,0.567557335,0.841017425,-0.067081288,0.990902185,0.604089677,0.851210952,0.117199585,0.902388215,0.581699371,0.865102112,-0.064520508,0.948921025,0.61599654,0.879477859,0.11577034,0.87484771,0.531232178,0.88000387,-0.103952467,0.988604963,0.568378091,0.883308053,0.078957811,0.924641728
down,0.475674331,0.298943549,-0.006465113,0.999997914,0.48077774,0.284882814,-0.024664516,0.999999285,0.482459247,0.284719825,-0.024649486,0.999999344,0.484226048,0.284361869,-0.024689551,0.999999344,0.479418278,0.284884453,0.006860621,0.999998868,0.480022132,0.284844995,0.006855481,0.999998629,0.480767787,0.284531206,0.006885639,0.999998868,0.497539282,0.290713876,-0.06859038,0.999999523,0.494300783,0.289305121,0.069843456,0.999997497,0.479414642,0.315221369,-0.020280672,0.999996066,0.477808565,0.315393925,0.019720022,0.999989808,0.513094604,0.375698119,-0.132612377,0.999976814,0.501162887,0.379395843,0.164058477,0.999902666,0.491242111,0.499428868,-0.089854874,0.969093144,0.480162531,0.502570152,0.081103034,0.310429543,0.467807204,0.421926588,0.095254555,0.937125266,0.463715136,0.431420654,-0.104392312,0.344765365,0.459449112,0.405418009,0.104559802,0.902557611,0.45735842,0.411702573,-0.126395673,0.298179656,0.463499486,0.396745652,0.102755234,0.89896965,0.461731583,0.406351358,-0.1190686,0.28953287,0.467273951,0.400515705,0.103251673,0.885542035,0.464853704,0.411707848,-0.109402359,0.285026729,0.505520225,0.599693418,-0.093485728,0.999680102,0.505357862,0.604898989,0.093520612,0.999804318,0.420509279,0.692620575,-0.079923943,0.98608768,0.498678446,0.778632462,0.108260393,0.937502682,0.383619189,0.865459681,-0.055573512,0.985098302,0.582502484,0.833693504,0.13086924,0.980655849,0.386996537,0.899954498,-0.05647127,0.951053977,0.602190316,0.834506035,0.13283059,0.980394781,0.333532959,0.856271625,-0.103838898,0.980337858,0.567166865,0.893981516,0.116315447,0.977350891
up,0.536261559,0.239260778,0.028666681,0.999988198,0.540754735,0.223207071,0.013346215,0.99999088,0.542621374,0.222049922,0.013336089,0.999991536,0.544740558,0.220735103,0.013281678,0.999991894,0.539065063,0.224181414,0.040308643,0.999987781,0.539333761,0.223947465,0.040318266,0.999985576,0.539635599,0.223574027,0.040326782,0.999986947,0.558230639,0.223286316,-0.019406993,0.999994516,0.55113256,0.226113662,0.101510368,0.999968529,0.541316271,0.251162589,0.019686433,0.99997586,0.539381087,0.252056956,0.054256789,0.99994576,0.579830527,0.295707732,-0.086635783,0.999973416,0.551367164,0.321227789,0.1819662,0.999718666,0.566239655,0.412068844,-0.077437557,0.986570358,0.535992682,0.433666945,0.098228291,0.31949991,0.532590032,0.349461734,0.052508969,0.969676077,0.526590466,0.360180706,-0.085917816,0.564258337,0.525363088,0.335199535,0.056448292,0.94753176,0.523407161,0.342120856,-0.105429366,0.535467207,0.526916385,0.327591985,0.055443205,0.945287287,0.524899721,0.333934188,-0.101633765,0.525197685,0.529571116,0.331431866,0.058728229,0.925607026,0.526772141,0.338765651,-0.092070684,0.505141437,0.583639741,0.50803709,-0.091440104,0.99958986,0.563209832,0.515172184,0.091434479,0.999500096,0.590278983,0.6890468,-0.118947588,0.988930404,0.574342787,0.690989792,0.1037976,0.750968456,0.631862521,0.846351802,-0.115211651,0.989849925,0.608376622,0.837252378,0.148488402,0.903301775,0.645938993,0.869422495,-0.113206826,0.95657438,0.620595336,0.860503316,0.149132758,0.889240205,0.599402666,0.908012152,-0.176740095,0.987482607,0.576395869,0.885267556,0.096511103,0.922742367
down,0.415338844,0.39424783,-0.015301606,0.999989927,0.421607643,0.382051468,-0.033482306,0.99999094,0.423120111,0.381842643,-0.03348409,0.999991536,0.42474404,0.381614178,-0.03352318,0.999990702,0.420977741,0.381713778,-0.00494327,0.99999088,0.421925724,0.381296575,-0.004917262,0.999990642,0.422955185,0.380758464,-0.004901367,0.999990582,0.436009943,0.390190303,-0.076888494,0.999994516,0.433460087,0.388715535,0.053401358,0.999976337,0.420104921,0.410817683,-0.030041346,0.999975443,0.4193663,0.409651816,0.007219466,0.999959409,0.450193167,0.480798006,-0.139677197,0.999951243,0.444675684,0.481945068,0.141386971,0.999883473,0.426400959,0.606554687,-0.090848811,0.967825651,0.423018456,0.596193075,0.095186673,0.181454957,0.404865205,0.528649449,0.092959337,0.950389802,0.403943211,0.531440079,-0.038418755,0.373229057,0.397597522,0.505453467,0.10127537,0.918187678,0.397628754,0.508152843,-0.049169105,0.377171695,0.403272331,0.499578267,0.098410353,0.915190637,0.402010143,0.504345357,-0.051548637,0.363236547,0.406705678,0.505809128,0.098530665,0.887814343,0.405084312,0.510756373,-0.044585072,0.355195969,0.45959276,0.706030369,-0.081331655,0.999936402,0.444677889,0.703808188,0.081234559,0.999952853,0.501797318,0.87778157,-0.131463692,0.998723447,0.35938561,0.702157855,0.135620683,0.965711951,0.593800426,0.827400029,-0.043319311,0.995495439,0.383185208,0.865319967,0.137679741,0.98404783,0.607345641,0.809095442,-0.031310968,0.972818077,0.394808918,0.892931104,0.136750907,0.962834418,0.604910254,0.894709527,-0.005405981,0.993040621,0.344217658,0.903243482,0.152600795,0.979945838
up,0.573615015,0.237616494,-0.039670948,0.999988198,0.57675606,0.221131563,-0.056776673,0.999987423,0.578691363,0.219912887,-0.056813188,0.99998945,0.580573678,0.218590528,-0.056869436,0.99998939,0.574665904,0.222588703,-0.029190648,0.999984205,0.574875176,0.222488016,-0.02916703,0.999982893,0.575168192,0.222280592,-0.029183801,0.999982059,0.595932603,0.219119787,-0.086715862,0.999994457,0.587484837,0.223600075,0.037113748,0.999966979,0.579689443,0.248661995,-0.04721918,0.999980092,0.57729423,0.249984205,-0.011772517,0.999948144,0.620280683,0.2911309,-0.133225277,0.999976218,0.591184199,0.315701962,0.119470455,0.999725938,0.602594137,0.413215965,-0.141438991,0.989712715,0.572267592,0.429537594,0.045196369,0.251984298,0.571910858,0.339664847,-0.046572424,0.977804661,0.562389076,0.352599859,-0.139034435,0.462360829,0.564600825,0.320227504,-0.048954315,0.955305159,0.559674382,0.33126837,-0.162719518,0.420157909,0.566922724,0.313335985,-0.051137745,0.953295767,0.561322391,0.325127929,-0.158957183,0.409781814,0.569667935,0.317632139,-0.041990075,0.928952694,0.563330829,0.330323935,-0.145621195,0.389080793,0.625186801,0.513715804,-0.07599026,0.999607384,0.600715458,0.520929813,0.076047525,0.999602377,0.627422214,0.693681657,-0.083777353,0.995375812,0.581824183,0.68257308,0.077488348,0.932920218,0.641181409,0.861529946,-0.052341245,0.993105829,0.625629306,0.832904458,0.132157192,0.96381253,0.651483953,0.88706243,-0.056573469,0.930498779,0.638773024,0.859038889,0.133253351,0.910269499,0.6049546,0.89575249,-0.137915075,0.99042207,0.596687317,0.882473588,0.074732728,0.962150931
down,0.441108644,0.377342135,0.016211772,0.999995053,0.44825539,0.363500118,-0.002103179,0.999996841,0.449871004,0.363267183,-0.002076895,0.999997199,0.451641023,0.363155246,-0.002109492,0.999997318,0.447452784,0.363170415,0.028525168,0.99999553,0.448357671,0.362729549,0.028487036,0.999994993,0.449374855,0.362292975,0.028493151,0.99999541,0.463029057,0.371881366,-0.045014299,0.999998391,0.460036457,0.370354682,0.088511169,0.999989748,0.445937574,0.394785315,0.003160112,0.999991536,0.445059717,0.393465847,0.041558176,0.999980092,0.479471534,0.460612953,-0.107672788,0.999976516,0.466630042,0.466276586,0.180884629,0.999879599,0.45357886,0.585265636,-0.053607486,0.97084868,0.436224073,0.583447993,0.095404148,0.316499114,0.430685043,0.502377093,0.13812907,0.954907358,0.426801205,0.513984144,-0.084181756,0.41787535,0.424713522,0.478725523,0.153206363,0.928358018,0.422995269,0.487293631,-0.102879062,0.368001312,0.430350393,0.47249794,0.147636443,0.92729342,0.427379191,0.48215577,-0.09210851,0.35834226,0.433423907,0.478768796,0.145389602,0.911466241,0.430202156,0.490218848,-0.087172173,0.348720878,0.477485418,0.682405174,-0.087553516,0.999581158,0.478103012,0.687408805,0.087517582,0.999765337,0.380290419,0.695547998,-0.044879097,0.986965895,0.499852359,0.867572129,0.03207862,0.914718866,0.401264668,0.872073054,0.037321683,0.985631764,0.587664306,0.824255288,0.004649339,0.97161746,0.412957579,0.89879185,0.043732688,0.953654349,0.603899598,0.807856679,0.0032435,0.965765774,0.358950675,0.907038808,0.033920176,0.981701136,0.598544955,0.878325641,-0.011584612,0.971140683
up,0.573424518,0.241588339,-0.005652242,0.999987006,0.578078449,0.225538954,-0.022143584,0.999990761,0.579725981,0.224553168,-0.022165181,0.999991715,0.581665158,0.223252952,-0.02223382,0.999992132,0.576020658,0.226398528,0.005563384,0.999986708,0.576383293,0.22606723,0.005574579,0.999984622,0.576746285,0.225528032,0.005592977,0.999985993,0.59593904,0.225836053,-0.056065775,0.999995351,0.588647664,0.227834091,0.067289099,0.999968827,0.579429924,0.25429225,-0.015019523,0.999977827,0.577083707,0.255108654,0.020305704,0.999948323,0.617252171,0.299808592,-0.120700359,0.999971032,0.593027413,0.317397296,0.153069645,0.999700487,0.601805747,0.421261966,-0.109491959,0.98825717,0.584379792,0.43331039,0.06900622,0.307205319,0.569766402,0.350006521,0.037762333,0.965053201,0.564623773,0.363332748,-0.119190171,0.488331199,0.562454581,0.334688663,0.043419175,0.939606428,0.560985148,0.343530804,-0.13981168,0.46519503,0.564114451,0.327079415,0.04455439,0.937541008,0.562030554,0.336112261,-0.136324883,0.457096934,0.566887796,0.331195712,0.045381773,0.918411314,0.563960373,0.341038525,-0.125775367,0.438783973,0.615979075,0.516964078,-0.095211223,0.999436259,0.604212463,0.52130717,0.095217958,0.999365449,0.615259528,0.694112062,-0.097225405,0.985623479,0.609083831,0.693918884,0.096424848,0.704028726,0.651751459,0.857442617,-0.081291869,0.986703455,0.64548254,0.845124125,0.127848402,0.880275965,0.665759683,0.882285655,-0.082374625,0.956768215,0.658526063,0.871023893,0.127453387,0.873949349,0.611265421,0.897643089,-0.146647006,0.983771801,0.607910156,0.883871198,0.0869876,0.899519324
down,0.440297455,0.39611432,-0.01541779,0.999992967,0.446350634,0.381591678,-0.032584466,0.999993742,0.447933853,0.381479532,-0.032582399,0.999994099,0.449687898,0.38131094,-0.032619201,0.99999392,0.44597739,0.380913615,-0.004388374,0.999993145,0.447120011,0.38032192,-0.004365244,0.999992847,0.448450565,0.379662156,-0.004338235,0.999992728,0.461489618,0.388221622,-0.07338959,0.999996364,0.459853321,0.386451691,0.055424135,0.999979198,0.445432842,0.413035661,-0.029309114,0.999981999,0.445020825,0.412623644,0.007484286,0.999966264,0.476005882,0.479267806,-0.136649162,0.99996376,0.468430281,0.479481071,0.142301589,0.999866188,0.449961603,0.6035797,-0.091689363,0.980029762,0.441265911,0.593842149,0.093859985,0.199264973,0.428789794,0.522479892,0.092534974,0.964315712,0.426627398,0.524289846,-0.043450944,0.377368093,0.422383875,0.497247428,0.100185588,0.933419526,0.421254873,0.500578582,-0.055367012,0.372988522,0.428046703,0.491672486,0.097257942,0.93174094,0.425499439,0.49583599,-0.056317173,0.360503346,0.4313851,0.498878509,0.098573729,0.904798508,0.428324848,0.502916932,-0.049077399,0.351757705,0.478253931,0.70667237,-0.08411523,0.999915242,0.464256287,0.703234136,0.084002644,0.999933124,0.519910932,0.878059924,-0.13078846,0.998308897,0.380033106,0.697895408,0.129842743,0.959852874,0.611597657,0.826481223,-0.045486156,0.99476552,0.396113306,0.866655469,0.12306156,0.981822968,0.625818551,0.804254413,-0.033704992,0.965719342,0.407841682,0.895815551,0.121190585,0.955150247,0.624742508,0.896495759,-0.017057043,0.992483258,0.356492937,0.901432693,0.13328436,0.977298558
